time,Altitude,BatteryVolts,GPSFix,Latitude,Longitude,NumberOfSatellites,Pitch,Roll,VelocityX,VelocityY,VelocityZ,Yaw,blerDl,blerUl,brateDl,brateUl,buff,cc,cfo,mcsDl,mcsUl,num,pci,pl,rsrp,snr,ta_us,turbo 
2024-10-23 01:09:26.103881,30.0000000000,12.5870000000,6.0000000000,35.7270487679,-78.6962448980,10.0000000000,-0.2083774543,0.0133663381,-4.3976343570,2.3676343570,0.0000000000,2.5549585385,0.0000000000,0.0000000000,14000000.0000000000,354000.0000000000,216.0000000000,0.0000000000,-40u,26.0000000000,15.0000000000,246.7634356955,1.0000000000,71.0000000000,-71.0000000000,67.0000000000,0.0000000000,1.0000000000
2024-10-23 01:09:27.103835,29.9992382064,12.5870000000,6.0000000000,35.7270093092,-78.6962187410,10.0000000000,-0.2110119488,0.0137439397,-4.4000000000,2.3623820637,0.0000000000,2.5549888105,0.0000000000,0.0000000000,14000000.0000000000,395000.0000000000,168.0000000000,0.0000000000,-687u,26.0000000000,15.0000000000,247.7617936325,1.0000000000,71.0000000000,-71.0000000000,67.0000000000,0.0000000000,1.0000000000
2024-10-23 01:09:28.103822,29.9990000000,12.5870000000,6.0000000000,35.7269698095,-78.6961926676,10.0000000000,-0.2101539366,0.0134678312,-4.4075986233,2.3675986233,0.0000000000,2.5546971011,0.0000000000,0.0000000000,14000000.0000000000,373000.0000000000,334.0000000000,0.0000000000,698u,26.0000000000,15.0000000000,248.7598623339,1.0000000000,71.0000000000,-71.0000000000,67.0000000000,0.0000000000,1.0000000000
2024-10-23 01:09:29.103998,29.9990000000,12.5870000000,6.0000000000,35.7269302364,-78.6961664838,10.0000000000,-0.2099759047,0.0130612534,-4.4024272978,2.3700000000,0.0000000000,2.5547180644,0.0000000000,0.0000000000,14000000.0000000000,396000.0000000000,269.0000000000,0.0000000000,0.0021000000000000003,26.0000000000,15.0000000000,249.7572702242,1.0000000000,71.0000000000,-71.0000000000,67.0000000000,0.0000000000,1.0000000000
2024-10-23 01:09:30.103891,29.9990000000,12.5870000000,6.0000000000,35.7268906687,-78.6961402970,10.0000000000,-0.2075067247,0.0131965141,-4.4000000000,2.3700000000,0.0000000000,2.5550506278,0.0000000000,0.0000000000,14000000.0000000000,345000.0000000000,113.0000000000,0.0000000000,-29u,26.0000000000,15.0000000000,250.7558414610,1.0000000000,71.0000000000,-71.0000000000,67.0000000000,0.0000000000,1.0000000000
2024-10-23 01:09:31.103862,29.9990000000,12.5870000000,6.0000000000,35.7268512695,-78.6961142054,10.0000000000,-0.2121141202,0.0131211352,-4.3924541925,2.3700000000,0.0000000000,2.5549703906,0.0000000000,0.0000000000,14000000.0000000000,386000.0000000000,224.0000000000,0.0000000000,-848u,26.0000000000,15.0000000000,251.7545807501,1.0000000000,71.0000000000,-71.0000000000,67.0000000000,0.0000000000,1.0000000000
2024-10-23 01:09:32.103877,29.9990000000,12.5870000000,6.0000000000,35.7268119454,-78.6960881557,10.0000000000,-0.2123893637,0.0132428185,-4.4050530812,2.3775265406,0.0000000000,2.5550155670,0.0000000000,0.0000000000,14000000.0000000000,381000.0000000000,302.0000000000,0.0000000000,567u,26.0000000000,15.0000000000,252.7526540591,1.0000000000,71.0000000000,-71.0000000000,67.0000000000,0.0000000000,1.0000000000
2024-10-23 01:09:33.103900,30.0012516289,12.5870000000,6.0000000000,35.7267723284,-78.6960619607,10.0000000000,-0.2104523276,0.0132595221,-4.4100000000,2.3724945703,0.0000000000,2.5549614987,0.0000000000,0.0000000000,14000000.0000000000,384000.0000000000,356.0000000000,0.0000000000,371u,26.0000000000,15.0000000000,253.7505429654,1.0000000000,71.0000000000,-71.0000000000,67.0000000000,0.0000000000,1.0000000000
2024-10-23 01:09:34.103896,30.0005030034,12.5870000000,6.0000000000,35.7267327595,-78.6960357893,10.0000000000,-0.2088199020,0.0123802955,-4.4025150168,2.3700000000,0.0000000000,2.5547317714,0.0000000000,0.0000000000,14000000.0000000000,392000.0000000000,212.0000000000,0.0000000000,0.0013000000000000002,26.0000000000,16.0000000000,254.7484983188,1.0000000000,71.0000000000,-71.0000000000,67.0000000000,0.0000000000,1.0000000000
2024-10-23 01:09:35.104002,29.9992528994,12.5870000000,6.0000000000,35.7266931401,-78.6960096260,10.0000000000,-0.2094014651,0.0123595973,-4.3850579872,2.3625289936,0.0000000000,2.5542277947,0.0000000000,0.0000000000,14000000.0000000000,385000.0000000000,378.0000000000,0.0000000000,999u,26.0000000000,15.0000000000,255.7471006388,1.0000000000,72.0000000000,-72.0000000000,67.0000000000,0.0000000000,1.0000000000
2024-10-23 01:09:36.103760,29.9990000000,12.5870000000,6.0000000000,35.7266538029,-78.6959835431,10.0000000000,-0.2105272553,0.0128056916,-4.3949094852,2.3674547426,0.0000000000,2.5549473558,0.0000000000,0.0000000000,14000000.0000000000,371000.0000000000,224.0000000000,0.0000000000,-545u,26.0000000000,15.0000000000,256.7454742577,1.0000000000,72.0000000000,-72.0000000000,67.0000000000,0.0000000000,1.0000000000
2024-10-23 01:09:37.103928,29.9990000000,12.5870000000,6.0000000000,35.7266143099,-78.6959573889,10.0000000000,-0.2126736944,0.0131583104,-4.4000000000,2.3700000000,0.0000000000,2.5544787839,0.0000000000,0.0000000000,14000000.0000000000,384000.0000000000,168.0000000000,0.0000000000,-0.0021000000000000003,26.0000000000,15.0000000000,257.7446990835,1.0000000000,72.0000000000,-72.0000000000,66.0000000000,0.0000000000,1.0000000000
2024-10-23 01:09:38.103874,29.9990000000,12.5870000000,6.0000000000,35.7265750067,-78.6959313121,10.0000000000,-0.2131504204,0.0129944427,-4.4074283213,2.3774283213,0.0000000000,2.5548005384,0.0000000000,0.0000000000,14000000.0000000000,375000.0000000000,113.0000000000,0.0000000000,-514u,26.0000000000,15.0000000000,258.7428321311,1.0000000000,72.0000000000,-72.0000000000,66.0000000000,0.0000000000,1.0000000000
2024-10-23 01:09:39.103924,29.9990000000,12.5870000000,6.0000000000,35.7265354970,-78.6959051955,10.0000000000,-0.2115524484,0.0124371086,-4.4100000000,2.3800000000,0.0000000000,2.5547390555,0.0000000000,0.0000000000,14000000.0000000000,362000.0000000000,380.0000000000,0.0000000000,-0.0015,26.0000000000,15.0000000000,259.7406300700,1.0000000000,72.0000000000,-72.0000000000,66.0000000000,0.0000000000,1.0000000000
2024-10-23 01:09:40.103836,29.9990000000,12.5870000000,6.0000000000,35.7264958493,-78.6958789561,10.0000000000,-0.2107343749,0.0122075358,-4.4100000000,2.3800000000,0.0000000000,2.5549523750,0.0000000000,0.0000000000,14000000.0000000000,381000.0000000000,94.0000000000,0.0000000000,-0.0016,26.0000000000,16.0000000000,260.7393115489,1.0000000000,72.0000000000,-72.0000000000,66.0000000000,0.0000000000,1.0000000000
2024-10-23 01:09:41.103976,29.9997380519,12.5870000000,6.0000000000,35.7264562731,-78.6958527630,10.0000000000,-0.2106830266,0.0121106742,-4.3952389629,2.3726194815,0.0000000000,2.5547187756,0.0000000000,0.0000000000,14000000.0000000000,366000.0000000000,279.0000000000,0.0000000000,-759u,26.0000000000,15.0000000000,261.7380518542,1.0000000000,72.0000000000,-72.0000000000,66.0000000000,0.0000000000,1.0000000000
2024-10-23 01:09:42.103867,29.9992637030,12.5870000000,6.0000000000,35.7264168163,-78.6958266826,10.0000000000,-0.2126039293,0.0126067579,-4.4047259396,2.3773629698,0.0000000000,2.5550798435,0.0000000000,0.0000000000,14000000.0000000000,348000.0000000000,57.0000000000,0.0000000000,-749u,26.0000000000,15.0000000000,262.7362969805,1.0000000000,72.0000000000,-72.0000000000,66.0000000000,0.0000000000,1.0000000000
2024-10-23 01:09:43.103905,29.9990000000,12.5870000000,6.0000000000,35.7263773779,-78.6958005499,10.0000000000,-0.2109848002,0.0122623333,-4.4100000000,2.3800000000,0.0000000000,2.5549018524,0.0000000000,0.0000000000,14000000.0000000000,382000.0000000000,113.0000000000,0.0000000000,394u,26.0000000000,15.0000000000,263.7347356389,1.0000000000,72.0000000000,-72.0000000000,66.0000000000,0.0000000000,1.0000000000
2024-10-23 01:09:44.103853,30.0011997729,12.5870000000,6.0000000000,35.7263378630,-78.6957743887,10.0000000000,-0.2113568326,0.0121878105,-4.4100000000,2.3800000000,0.0000000000,2.5550886943,0.0000000000,0.0000000000,14000000.0000000000,389000.0000000000,380.0000000000,0.0000000000,834u,26.0000000000,15.0000000000,264.7332576272,1.0000000000,72.0000000000,-72.0000000000,66.0000000000,0.0000000000,1.0000000000
2024-10-23 01:09:45.103872,30.0012679735,12.5870000000,6.0000000000,35.7262981653,-78.6957481477,10.0000000000,-0.2085761908,0.0115199972,-4.4026797351,2.3726797351,0.0000000000,2.5552878926,0.0000000000,0.0000000000,14000000.0000000000,377000.0000000000,113.0000000000,0.0000000000,378u,26.0000000000,15.0000000000,265.7320264947,1.0000000000,72.0000000000,-72.0000000000,66.0000000000,0.0000000000,1.0000000000
2024-10-23 01:09:46.103861,29.9995389275,12.5870000000,6.0000000000,35.7262587899,-78.6957220330,10.0000000000,-0.2123359508,0.0123902589,-4.4000000000,2.3773053627,0.0000000000,2.5549703756,0.0000000000,0.0000000000,14000000.0000000000,365000.0000000000,326.0000000000,0.0000000000,-0.0034,26.0000000000,15.0000000000,266.7305362652,1.0000000000,72.0000000000,-72.0000000000,66.0000000000,0.0000000000,1.0000000000
2024-10-23 01:09:47.103941,29.9990000000,12.5870000000,6.0000000000,35.7262193163,-78.6956958901,10.0000000000,-0.2114564053,0.0118689359,-4.4072938698,2.3800000000,0.0000000000,2.5550666088,0.0000000000,0.0000000000,14000000.0000000000,391000.0000000000,224.0000000000,0.0000000000,-0.0017,26.0000000000,15.0000000000,267.7293869841,1.0000000000,72.0000000000,-72.0000000000,66.0000000000,0.0000000000,1.0000000000
2024-10-23 01:09:48.103909,29.9990000000,12.5870000000,6.0000000000,35.7261798379,-78.6956697952,10.0000000000,-0.2122638525,0.0119371241,-4.4100000000,2.3800000000,0.0000000000,2.5551647885,0.0000000000,0.0000000000,14000000.0000000000,386000.0000000000,100.0000000000,0.0000000000,-56u,26.0000000000,15.0000000000,268.7281542525,1.0000000000,72.0000000000,-72.0000000000,66.0000000000,0.0000000000,1.0000000000
2024-10-23 01:09:49.103837,29.9990000000,12.5870000000,6.0000000000,35.7261402551,-78.6956435912,10.0000000000,-0.2099342169,0.0117450593,-4.4100000000,2.3800000000,0.0000000000,2.5542946293,0.0000000000,0.0000000000,14000000.0000000000,371000.0000000000,113.0000000000,0.0000000000,-623u,26.0000000000,16.0000000000,269.7265715354,1.0000000000,72.0000000000,-72.0000000000,66.0000000000,0.0000000000,1.0000000000
2024-10-23 01:09:50.104040,29.9990000000,12.5870000000,6.0000000000,35.7261006676,-78.6956173902,10.0000000000,-0.2102675972,0.0118751155,-4.4027443327,2.3800000000,0.0000000000,2.5540109337,0.0000000000,0.0000000000,14000000.0000000000,376000.0000000000,0.0000000000,0.0000000000,-0.0028,26.0000000000,15.0000000000,270.7255667295,1.0000000000,72.0000000000,-72.0000000000,66.0000000000,0.0000000000,1.0000000000
2024-10-23 01:09:51.103894,29.9990000000,12.5870000000,6.0000000000,35.7260611394,-78.6955912377,10.0000000000,-0.2084585283,0.0118590675,-4.3927624637,2.3727624637,0.0000000000,2.5552767175,0.0000000000,0.0000000000,14000000.0000000000,386000.0000000000,0.0000000000,0.0000000000,-0.0012,26.0000000000,15.0000000000,271.7237536296,1.0000000000,72.0000000000,-72.0000000000,66.0000000000,0.0000000000,1.0000000000
2024-10-23 01:09:52.103815,29.9990000000,12.5870000000,6.0000000000,35.7260218326,-78.6955651606,10.0000000000,-0.2131016736,0.0123076669,-4.3972181705,2.3772181705,0.0000000000,2.5555437919,0.0000000000,0.0000000000,14000000.0000000000,405000.0000000000,366.0000000000,0.0000000000,0.0013000000000000002,26.0000000000,15.0000000000,272.7218170533,1.0000000000,72.0000000000,-72.0000000000,66.0000000000,0.0000000000,1.0000000000
2024-10-23 01:09:53.103827,29.9990000000,12.5870000000,6.0000000000,35.7259824909,-78.6955391284,10.0000000000,-0.2125284541,0.0119171220,-4.4143843596,2.3871921798,0.0000000000,2.5552168376,0.0000000000,0.0000000000,14000000.0000000000,362000.0000000000,325.0000000000,0.0000000000,989u,26.0000000000,16.0000000000,273.7192179790,1.0000000000,73.0000000000,-73.0000000000,66.0000000000,0.0000000000,1.0000000000
2024-10-23 01:09:54.103819,29.9990000000,12.5870000000,6.0000000000,35.7259428424,-78.6955129290,10.0000000000,-0.2109677170,0.0116340793,-4.4128247137,2.3828247137,0.0000000000,2.5553064909,0.0000000000,0.0000000000,14000000.0000000000,395000.0000000000,224.0000000000,0.0000000000,0.0011,26.0000000000,15.0000000000,274.7175286280,1.0000000000,73.0000000000,-73.0000000000,66.0000000000,0.0000000000,1.0000000000
2024-10-23 01:09:55.103891,29.9990000000,12.5870000000,6.0000000000,35.7259032566,-78.6954866759,10.0000000000,-0.2087048701,0.0113701382,-4.4028425646,2.3800000000,0.0000000000,2.5548130826,0.0000000000,0.0000000000,14000000.0000000000,361000.0000000000,214.0000000000,0.0000000000,0.001,26.0000000000,15.0000000000,275.7157435423,1.0000000000,73.0000000000,-73.0000000000,66.0000000000,0.0000000000,1.0000000000
2024-10-23 01:09:56.103935,30.0004287411,12.5870000000,6.0000000000,35.7258636395,-78.6954604835,10.0000000000,-0.2103100340,0.0115314706,-4.3928562946,2.3728562946,0.0000000000,2.5544535273,0.0000000000,0.0000000000,14000000.0000000000,364000.0000000000,113.0000000000,0.0000000000,-520u,26.0000000000,16.0000000000,276.7143705364,1.0000000000,73.0000000000,-73.0000000000,65.0000000000,0.0000000000,1.0000000000
2024-10-23 01:09:57.103954,30.0010000000,12.5870000000,6.0000000000,35.7258242752,-78.6954344594,10.0000000000,-0.2119282925,0.0117338026,-4.4042619670,2.3700000000,0.0000000000,2.5549903640,0.0000000000,0.0000000000,14000000.0000000000,368000.0000000000,279.0000000000,0.0000000000,-0.0031000000000000003,26.0000000000,15.0000000000,277.7130983482,1.0000000000,73.0000000000,-73.0000000000,65.0000000000,0.0000000000,1.0000000000
2024-10-23 01:09:58.103906,30.0002883698,12.5870000000,6.0000000000,35.7257848906,-78.6954083553,10.0000000000,-0.2132264159,0.0116171858,-4.4100000000,2.3771163016,0.0000000000,2.5550771620,0.0000000000,0.0000000000,14000000.0000000000,340000.0000000000,322.0000000000,0.0000000000,96u,26.0000000000,16.0000000000,278.7116301636,1.0000000000,73.0000000000,-73.0000000000,65.0000000000,0.0000000000,1.0000000000
2024-10-23 01:09:59.103879,29.9992900717,12.5870000000,6.0000000000,35.7257453868,-78.6953821999,10.0000000000,-0.2121973885,0.0112056381,-4.4170992833,2.3800000000,0.0000000000,2.5547966797,0.0000000000,0.0000000000,14000000.0000000000,417000.0000000000,57.0000000000,0.0000000000,0.0018000000000000002,26.0000000000,15.0000000000,279.7099283342,1.0000000000,73.0000000000,-73.0000000000,65.0000000000,0.0000000000,1.0000000000
2024-10-23 01:10:00.103872,29.9990000000,12.5870000000,6.0000000000,35.7257056910,-78.6953559594,10.0000000000,-0.2113176805,0.0108353728,-4.4058246246,2.3800000000,0.0000000000,2.5547146546,0.0000000000,0.0000000000,14000000.0000000000,364000.0000000000,224.0000000000,0.0000000000,-301u,26.0000000000,15.0000000000,280.7087687700,1.0000000000,73.0000000000,-73.0000000000,65.0000000000,0.0000000000,1.0000000000
2024-10-23 01:10:01.103796,29.9990000000,12.5870000000,6.0000000000,35.7256662583,-78.6953297860,10.0000000000,-0.2105518081,0.0111021754,-4.4000000000,2.3800000000,0.0000000000,2.5551192586,0.0000000000,0.0000000000,14000000.0000000000,360000.0000000000,549.0000000000,0.0000000000,-0.0017,26.0000000000,15.0000000000,281.7066415194,1.0000000000,73.0000000000,-73.0000000000,65.0000000000,0.0000000000,1.0000000000
2024-10-23 01:10:02.103875,29.9990000000,12.5870000000,6.0000000000,35.7256268005,-78.6953036413,10.0000000000,-0.2124810409,0.0114840782,-4.4000000000,2.3729546766,0.0000000000,2.5551811151,0.0000000000,0.0000000000,14000000.0000000000,400000.0000000000,224.0000000000,0.0000000000,-0.0039,26.0000000000,15.0000000000,282.7045323440,1.0000000000,73.0000000000,-73.0000000000,65.0000000000,0.0000000000,1.0000000000
2024-10-23 01:10:03.103864,29.9990000000,12.5870000000,6.0000000000,35.7255873923,-78.6952776157,10.0000000000,-0.2135767978,0.0114483592,-4.4070324062,2.3770324062,0.0000000000,2.5551188819,0.0000000000,0.0000000000,14000000.0000000000,375000.0000000000,304.0000000000,0.0000000000,-871u,26.0000000000,16.0000000000,283.7032406171,1.0000000000,73.0000000000,-73.0000000000,65.0000000000,0.0000000000,1.0000000000
2024-10-23 01:10:04.103860,29.9990000000,12.5870000000,6.0000000000,35.7255479137,-78.6952514460,10.0000000000,-0.2121707022,0.0112425014,-4.4100000000,2.3800000000,0.0000000000,2.5548833179,0.0000000000,0.0000000000,14000000.0000000000,376000.0000000000,113.0000000000,0.0000000000,0.0043,26.0000000000,15.0000000000,284.7016742377,1.0000000000,73.0000000000,-73.0000000000,65.0000000000,0.0000000000,1.0000000000
2024-10-23 01:10:05.103880,29.9990000000,12.5870000000,6.0000000000,35.7255083158,-78.6952252638,10.0000000000,-0.2112978820,0.0111275238,-4.4100000000,2.3800000000,0.0000000000,2.5549044124,0.0000000000,0.0000000000,14000000.0000000000,387000.0000000000,324.0000000000,0.0000000000,0.0019,26.0000000000,15.0000000000,285.6998534812,1.0000000000,73.0000000000,-73.0000000000,65.0000000000,0.0000000000,1.0000000000
