time,Altitude,BatteryVolts,GPSFix,Latitude,Longitude,NumberOfSatellites,Pitch,Roll,VelocityX,VelocityY,VelocityZ,Yaw,blerDl,blerUl,brateDl,brateUl,buff,cc,cfo,mcsDl,mcsUl,num,pci,pl,rsrp,snr,ta_us,turbo
2024-10-23 00:43:22.483565,-0.0170000000,12.5870000000,6.0000000000,35.7274823000,-78.6962747000,10.0000000000,0.0010626550,0.0012359741,-0.0100000000,0.0100000000,0.0000000000,0.0233103782,0.0000000000,0.0000000000,5100.0000000000,29000.0000000000,0.0000000000,0.0000000000,0.525,3.0000000000,22.0000000000,3.1633880277,1.0000000000,64.0000000000,-64.0000000000,70.0000000000,0.0000000000,1.0000000000
2024-10-23 00:43:23.483439,-0.0170000000,12.5870000000,6.0000000000,35.7274823000,-78.6962747000,10.0000000000,0.0010558100,0.0012339713,-0.0100000000,0.0100000000,0.0000000000,0.0233318873,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,376u,0.0000000000,0.0000000000,4.1612100172,1.0000000000,69.0000000000,-69.0000000000,69.0000000000,0.0000000000,0.0000000000
2024-10-23 00:43:24.483453,-0.0170000000,12.5870000000,6.0000000000,35.7274823000,-78.6962747000,10.0000000000,0.0010505401,0.0012320271,-0.0100000000,0.0100000000,0.0000000000,0.0233571968,0.0000000000,0.0000000000,9400000.0000000000,323000.0000000000,356.0000000000,0.0000000000,536u,26.0000000000,16.0000000000,5.1598553283,1.0000000000,69.0000000000,-69.0000000000,69.0000000000,0.0000000000,1.0000000000
2024-10-23 00:43:25.483401,-0.0170000000,12.5870000000,6.0000000000,35.7274823000,-78.6962747000,10.0000000000,0.0010517803,0.0012243348,-0.0100000000,0.0100000000,0.0000000000,0.0233906808,0.0000000000,0.0000000000,14000000.0000000000,369000.0000000000,57.0000000000,0.0000000000,771u,26.0000000000,15.0000000000,6.1583907985,1.0000000000,69.0000000000,-69.0000000000,69.0000000000,0.0000000000,1.0000000000
2024-10-23 00:43:26.483559,-0.0140283523,12.5870000000,6.0000000000,35.7274823000,-78.6962747000,10.0000000000,0.0010548323,0.0012244956,-0.0100000000,0.0100000000,0.0000000000,0.0234219312,0.0000000000,0.0000000000,14000000.0000000000,371000.0000000000,168.0000000000,0.0000000000,665u,26.0000000000,14.0000000000,7.1564025110,1.0000000000,69.0000000000,-69.0000000000,69.0000000000,0.0000000000,1.0000000000
2024-10-23 00:43:27.483446,0.0020000000,12.5870000000,6.0000000000,35.7274823000,-78.6962747000,10.0000000000,0.0010771674,0.0012328235,-0.0084573749,0.0084573749,0.0000000000,0.0234261423,0.0000000000,0.0000000000,14000000.0000000000,359000.0000000000,0.0000000000,0.0000000000,488u,26.0000000000,16.0000000000,8.1542625135,1.0000000000,69.0000000000,-69.0000000000,69.0000000000,0.0000000000,1.0000000000
2024-10-23 00:43:28.483377,0.0020000000,12.5870000000,6.0000000000,35.7274823000,-78.6962747000,10.0000000000,0.0011934821,0.0013454838,0.0000000000,0.0000000000,0.0000000000,0.0234518333,0.0000000000,0.0000000000,14000000.0000000000,365000.0000000000,218.0000000000,0.0000000000,624u,26.0000000000,16.0000000000,9.1516660922,1.0000000000,69.0000000000,-69.0000000000,69.0000000000,0.0000000000,1.0000000000
2024-10-23 00:43:29.483464,0.0020000000,12.5870000000,6.0000000000,35.7274823000,-78.6962747000,10.0000000000,0.0014628224,0.0016143267,0.0000000000,0.0000000000,0.0000000000,0.0234721793,0.0000000000,0.0000000000,14000000.0000000000,380000.0000000000,380.0000000000,0.0000000000,462u,26.0000000000,15.0000000000,10.1503610542,1.0000000000,69.0000000000,-69.0000000000,69.0000000000,0.0000000000,1.0000000000
2024-10-23 00:43:30.483492,0.0020000000,12.5870000000,6.0000000000,35.7274823000,-78.6962747000,10.0000000000,0.0017709669,0.0019208057,0.0000000000,0.0000000000,0.0000000000,0.0235198227,0.0000000000,0.0000000000,14000000.0000000000,395000.0000000000,57.0000000000,0.0000000000,731u,26.0000000000,15.0000000000,11.1477679526,1.0000000000,69.0000000000,-69.0000000000,69.0000000000,0.0000000000,1.0000000000
2024-10-23 00:43:31.483464,0.0020000000,12.5870000000,6.0000000000,35.7274823000,-78.6962747000,10.0000000000,0.0020841604,0.0022362229,0.0000000000,0.0000000000,0.0000000000,0.0235811903,0.0000000000,0.0000000000,14000000.0000000000,364000.0000000000,380.0000000000,0.0000000000,628u,26.0000000000,16.0000000000,12.1452769405,1.0000000000,69.0000000000,-69.0000000000,69.0000000000,0.0000000000,1.0000000000
